SIGHTING_COUNT,SIGHTING_DATE,SIGHTING_LATITUDE,SIGHTING_LONGITUDE
1,30/04/2019,47.54,-52.4117
1,30/04/2019,47.23,-52.2767
1,30/04/2019,47.9933,-52.37
1,30/04/2019,47.8783,-52.78
1,30/04/2019,49.4883,-52.5317
1,30/04/2019,49.4867,-52.55
1,30/04/2019,47.9233,-51.87
1,30/04/2019,47.7183,-51.8667
1,30/04/2019,47.9417,-51.465
1,30/04/2019,47.89,-51.8333
1,30/04/2019,47.5617,-51.715
1,30/04/2019,47.525,-51.4717
1,30/04/2019,47.805,-51.67
1,30/04/2019,47.715,-50.9683
1,30/04/2019,47.2367,-51.3467
1,30/04/2019,47.635,-51.0717
1,30/04/2019,47.48,-50.735
1,30/04/2019,47.6017,-50.32
1,30/04/2019,49.4733,-52.36
1,30/04/2019,47.3167,-50.44
1,30/04/2019,49.47,-52.2317
1,30/04/2019,49.385,-52.2367
1,30/04/2019,49.4533,-52.0833
1,30/04/2019,49.4467,-52.1817
1,30/04/2019,46.7917,-47.555
1,30/04/2019,47.135,-48.2483
1,30/04/2019,46.865,-47.4583
1,30/04/2019,47.7133,-47.75
1,30/04/2019,46.99,-47.82
1,30/04/2019,47.35,-47.6983
1,30/04/2019,47.3533,-47.08
1,30/04/2019,47.7917,-47.1117
1,30/04/2019,47.0483,-47.8083
1,30/04/2019,47.115,-48.2633
1,30/04/2019,47.79,-47.105
1,30/04/2019,49.5067,-52.0167
1,30/04/2019,47.5617,-48.36
1,30/04/2019,47.315,-48.21
1,30/04/2019,47.6567,-48.1167
1,30/04/2019,47.3233,-48.495
1,30/04/2019,47.9683,-48.52
1,30/04/2019,48.275,-48.2583
1,30/04/2019,48.1783,-48.1117
1,30/04/2019,48.2233,-48.3233
1,30/04/2019,47.38,-48.1933
1,30/04/2019,47.58,-48.8933
1,30/04/2019,49.5133,-52.0667
1,30/04/2019,49.4617,-52.0833
1,30/04/2019,47.7683,-48.4283
1,30/04/2019,47.4617,-48.4783
1,30/04/2019,47.84,-49.0767
1,30/04/2019,47.87,-48.9167
1,30/04/2019,47.6217,-48.8233
1,30/04/2019,47.7333,-48.71
1,30/04/2019,47.565,-48.6883
1,30/04/2019,47.695,-48.8217
1,30/04/2019,47.5567,-49.0817
1,30/04/2019,47.6483,-49.1233
1,30/04/2019,47.3,-48.9017
1,30/04/2019,47.6783,-48.995
1,30/04/2019,47.4933,-49.5817
1,30/04/2019,47.6633,-49.4983
1,30/04/2019,48.495,-49.4983
1,30/04/2019,49.5533,-52.1167
1,30/04/2019,48.7133,-50.6767
1,30/04/2019,47.985,-50.8867
1,30/04/2019,49.2183,-51.0367
1,30/04/2019,48.3217,-51.4283
1,30/04/2019,48.255,-50.8217
1,30/04/2019,47.5767,-49.8483
1,30/04/2019,48.67,-50.845
1,30/04/2019,48.735,-50.6033
1,30/04/2019,48.7217,-50.8817
1,30/04/2019,48.9267,-51.2917
1,30/04/2019,49.2583,-51.5067
1,30/04/2019,48.8167,-51.4883
1,30/04/2019,48.6133,-50.5367
1,30/04/2019,48.08,-51.14
1,30/04/2019,48.775,-51.63
1,30/04/2019,48.5917,-51.0433
1,30/04/2019,48.1267,-50.64
1,30/04/2019,47.885,-49.4683
1,30/04/2019,48.525,-50.3067
1,30/04/2019,48.2817,-50.17
1,30/04/2019,47.5683,-49.1933
1,30/04/2019,47.4033,-49.2383
1,30/04/2019,48.3833,-50.1317
1,30/04/2019,48.435,-50.9383
1,30/04/2019,48.5133,-51.7433
1,30/04/2019,48.225,-50.6583
1,30/04/2019,47.5383,-49.645
1,30/04/2019,47.6983,-49.8367
1,30/04/2019,47.6433,-49.2367
1,30/04/2019,48.3933,-51.83
1,30/04/2019,47.755,-50.3117
1,30/04/2019,47.8617,-50.1933
1,30/04/2019,48.0667,-50.205
1,30/04/2019,47.7533,-50.71
1,30/04/2019,47.725,-50.8233
1,30/04/2019,48.0733,-50.9883
1,30/04/2019,52.88,-54.6733
1,30/04/2019,47.665,-51.01
1,30/04/2019,49.6533,-52.2283
1,30/04/2019,49.7883,-52.4033
1,30/04/2019,49.6983,-52.33
1,30/04/2019,49.6,-52.3417
1,30/04/2019,49.6,-52.3583
1,30/04/2019,49.6283,-52.3867
1,30/04/2019,49.66,-52.4317
1,30/04/2019,49.6,-52.3783
1,30/04/2019,49.6433,-52.4317
1,30/04/2019,49.61,-52.395
1,30/04/2019,49.6167,-52.4
1,30/04/2019,49.6217,-52.405
1,30/04/2019,49.705,-52.5483
1,30/04/2019,49.7667,-52.375
1,30/04/2019,49.8417,-52.415
1,30/04/2019,49.76,-52.4233
1,30/04/2019,49.7733,-52.405
1,30/04/2019,49.27,-52.515
1,30/04/2019,48.845,-52.375
1,30/04/2019,49.08,-51.3133
1,30/04/2019,48.5,-50.825
1,30/04/2019,48.575,-52.795
1,30/04/2019,49.7633,-52.3717
1,30/04/2019,49.7583,-52.35
1,30/04/2019,49.8283,-52.4
1,30/04/2019,49.8117,-52.31
1,30/04/2019,49.8433,-52.4433
1,30/04/2019,49.8683,-52.3383
1,30/04/2019,50.4267,-52.7433
1,30/04/2019,50.5267,-52.8033
1,30/04/2019,49.6837,-53.6296
1,30/04/2019,49.7925,-53.4559
1,30/04/2019,49.6984,-53.6595
1,30/04/2019,49.0233,-52.0683
1,30/04/2019,49.3,-51.8233
1,30/04/2019,50.02,-51.37
1,30/04/2019,49.9883,-52.0967
1,30/04/2019,49.795,-51.9417
1,30/04/2019,48.565,-52.7933
1,30/04/2019,48.85,-53.0617
1,30/04/2019,48.9617,-53.055
1,30/04/2019,48.9617,-52.9833
1,30/04/2019,49.07,-52.4917
1,30/04/2019,49.165,-52.9933
1,30/04/2019,48.995,-52.975
1,30/04/2019,49.2633,-52.6567
1,30/04/2019,49.0733,-53.245
1,30/04/2019,49.2683,-53.205
1,30/04/2019,49.4783,-53.34
1,30/04/2019,50.015,-52.4217
1,30/04/2019,50.1367,-52.525
1,30/04/2019,50.585,-52.2117
1,30/04/2019,50.5067,-52.5683
1,30/04/2019,50.71,-52.5367
1,30/04/2019,50.8767,-52.5633
1,30/04/2019,50.9617,-53.0533
1,30/04/2019,50.845,-52.9917
1,30/04/2019,50.6,-52.645
1,30/04/2019,50.6183,-52.8217
1,30/04/2019,49.7733,-52.9017
1,30/04/2019,49.7117,-53.1817
1,30/04/2019,49.5783,-53.1883
1,30/04/2019,49.1783,-53.2133
1,30/04/2019,49.1217,-53.26
1,30/04/2019,47.7833,-51.2417
1,30/04/2019,47.985,-51.375
1,30/04/2019,48.4567,-51.6417
1,30/04/2019,47.9917,-52.2083
1,30/04/2019,49.2583,-52.29
1,30/04/2019,49.8767,-52.0217
1,30/04/2019,50.2217,-52.0683
1,30/04/2019,49.7483,-52.005
1,30/04/2019,48.4667,-51.6367
1,30/04/2019,49.215,-50.3967
1,30/04/2019,47.995,-50.8467
1,30/04/2019,49.825,-52.175
1,30/04/2019,50.0333,-52.1967
1,30/04/2019,49.9983,-52.3183
1,30/04/2019,49.76,-52.3717
1,30/04/2019,50.1933,-52.2633
1,30/04/2019,50.4433,-52.0983
1,30/04/2019,50.315,-52.2867
1,30/04/2019,50.005,-52.3783
1,30/04/2019,49.6267,-52.3617
1,30/04/2019,49.6933,-52.2783
1,30/04/2019,49.8233,-52.4033
1,30/04/2019,49.9117,-52.3467
1,30/04/2019,49.0883,-50.9183
1,30/04/2019,49.1983,-50.9483
1,30/04/2019,48.3433,-51.3983
1,30/04/2019,47.6883,-50.9767
1,30/04/2019,49.955,-52.1833
1,30/04/2019,49.9633,-52.1383
1,30/04/2019,50.02,-52.2733
1,30/04/2019,50.0633,-52.3133
1,30/04/2019,50.1433,-52.43
1,30/04/2019,49.485,-52.26
1,30/04/2019,49.4083,-52.2233
1,30/04/2019,49.4217,-52.095
1,30/04/2019,48.7533,-50.575
1,30/04/2019,48.7083,-50.8317
1,30/04/2019,48.0767,-50.9233
1,30/04/2019,48.9683,-51.1583
1,30/04/2019,48.6233,-50.5017
1,30/04/2019,47.59,-51.665
1,30/04/2019,48.7933,-51.5983
1,30/04/2019,48.31,-51.29
1,30/04/2019,47.84,-51.5883
1,30/04/2019,48.135,-50.6133
1,30/04/2019,48.585,-51.0217
1,30/04/2019,48.47,-52.6517
1,30/04/2019,48.485,-52.4
1,30/04/2019,47.9767,-51.7767
1,30/04/2019,47.9533,-51.6383
1,30/04/2019,49.7383,-51.4317
1,30/04/2019,48.5033,-51.2533
1,30/04/2019,48.3217,-50.0717
1,30/04/2019,47.745,-50.8633
1,30/04/2019,48.2117,-51.785
1,30/04/2019,47.7583,-50.2183
1,30/04/2019,49.0883,-52.015
1,30/04/2019,49.2383,-51.8017
1,30/04/2019,48.405,-50.0117
1,30/04/2019,48.8417,-51.42
1,30/04/2019,49.055,-50.9967
1,30/04/2019,49.575,-51.4933
1,30/04/2019,48.9,-51.88
1,30/04/2019,48.51,-51.71
1,30/04/2019,47.665,-51.425
1,30/04/2019,48.9983,-51.605
1,30/04/2019,49.07,-51.9317
1,30/04/2019,47.7083,-51.7483
1,30/04/2019,48.3683,-52.5
1,30/04/2019,47.225,-51.185
1,30/04/2019,48.3217,-52.745
1,30/04/2019,47.7267,-49.7483
1,30/04/2019,49.7121,-53.4697
1,30/04/2019,49.6418,-53.6248
1,30/04/2019,49.8166,-53.5384
1,30/04/2019,49.4625,-53.5939
1,30/04/2019,49.7389,-53.9505
1,30/04/2019,49.6857,-53.7002
1,30/04/2019,49.7033,-53.7165
1,30/04/2019,49.72,-53.5359
1,30/04/2019,49.7814,-53.5733
1,30/04/2019,49.6859,-53.7147
1,30/04/2019,49.7048,-53.7328
1,30/04/2019,49.7587,-53.8311
1,30/04/2019,49.7103,-53.6384
1,30/04/2019,49.6555,-53.7858
1,30/04/2019,49.589,-53.653
1,30/04/2019,49.6046,-54.005
1,30/04/2019,49.6948,-53.6944
1,30/04/2019,49.5649,-53.5379
1,30/04/2019,50.4467,-52.8867
1,30/04/2019,50.41,-52.89
1,30/04/2019,50.3433,-52.915
1,30/04/2019,50.4067,-52.7583
1,30/04/2019,50.345,-52.82
1,30/04/2019,50.315,-52.8517
1,30/04/2019,50.235,-52.9167
1,30/04/2019,50.2567,-52.8533
1,30/04/2019,50.2933,-52.6267
1,30/04/2019,50.1583,-52.79
1,30/04/2019,50.1317,-52.7183
1,30/04/2019,49.975,-52.6817
1,30/04/2019,49.815,-52.505
1,30/04/2019,49.7817,-52.9717
1,30/04/2019,49.775,-52.995
1,30/04/2019,49.835,-53.0133
1,30/04/2019,50.0067,-52.8917
1,30/04/2019,49.96,-52.9733
1,30/04/2019,49.7117,-53.06
1,30/04/2019,49.6417,-52.9583
1,30/04/2019,49.63,-53.0383
1,30/04/2019,49.5933,-53.1333
1,30/04/2019,49.5517,-53.1533
1,30/04/2019,49.4083,-53.0117
1,30/04/2019,49.3267,-53.03
1,30/04/2019,49.4283,-53.1467
1,30/04/2019,49.645,-53.2083
1,30/04/2019,49.655,-53.33
1,30/04/2019,49.385,-52.115
1,30/04/2019,49.405,-52.44
1,30/04/2019,49.4817,-52.39
1,30/04/2019,49.7333,-51.805
1,30/04/2019,49.395,-52.09
1,30/04/2019,49.2517,-52.525
1,30/04/2019,49.14,-53.1867
1,30/04/2019,49.225,-53.28
1,30/04/2019,49.5067,-52.045
1,30/04/2019,49.88,-51.7483
1,30/04/2019,49.485,-52.2867
1,30/04/2019,49.495,-52.5283
1,30/04/2019,48.9717,-52.5217
1,30/04/2019,49.4933,-51.96
1,30/04/2019,49.9267,-52.1533
1,30/04/2019,48.8267,-52.695
1,30/04/2019,48.7317,-52.68
1,30/04/2019,48.6433,-52.98
1,30/04/2019,48.6483,-52.8817
1,30/04/2019,49.6952,-53.5893
1,30/04/2019,49.6646,-53.5878
1,30/04/2019,49.8289,-53.4688
1,30/04/2019,49.6377,-54.0721
1,30/04/2019,49.5148,-53.482
1,30/04/2019,48.665,-52.795
1,30/04/2019,48.79,-52.79
1,30/04/2019,48.8367,-52.8417
1,30/04/2019,48.925,-52.84
1,30/04/2019,49.045,-52.7383
1,30/04/2019,49.015,-52.5933
1,30/04/2019,48.9567,-52.7483
1,30/04/2019,48.71,-52.725
1,30/04/2019,49.015,-52.7567
1,30/04/2019,49.0383,-52.9983
1,30/04/2019,49.145,-52.8267
1,30/04/2019,49.31,-52.7967
1,30/04/2019,49.3533,-52.8033
1,30/04/2019,48.9783,-53.185
1,30/04/2019,49.3867,-53.1683
1,30/04/2019,49.5333,-53.0733
1,30/04/2019,49.5717,-52.945
1,30/04/2019,49.5617,-53
1,30/04/2019,49.53,-52.7033
1,30/04/2019,49.5733,-52.585
1,30/04/2019,49.61,-52.465
1,30/04/2019,49.6367,-52.4983
1,30/04/2019,49.625,-52.655
1,30/04/2019,49.62,-52.7367
1,30/04/2019,49.665,-52.715
1,30/04/2019,49.7117,-52.5983
1,30/04/2019,49.7033,-52.655
1,30/04/2019,49.7117,-52.7783
1,30/04/2019,49.7967,-52.61
1,30/04/2019,49.92,-52.5133
1,30/04/2019,49.84,-52.715
1,30/04/2019,49.5583,-53.2767
1,30/04/2019,50.0383,-51.99
1,30/04/2019,49.8467,-52.1167
1,30/04/2019,50.0717,-51.7533
1,30/04/2019,50.1733,-51.9217
1,30/04/2019,49.9883,-52.3733
1,30/04/2019,50.2017,-52.1517
1,30/04/2019,50.2033,-52.59
1,30/04/2019,50.545,-52.36
1,30/04/2019,50.73,-52.3083
1,30/04/2019,50.8317,-52.365
1,30/04/2019,50.8917,-52.115
1,30/04/2019,51.1317,-52.1533
1,30/04/2019,51.14,-52.2617
1,30/04/2019,51.0317,-52.5317
1,30/04/2019,50.7483,-52.7933
1,30/04/2019,50.8983,-52.9917
1,30/04/2019,51.0417,-52.7267
1,30/04/2019,51.1533,-52.36
1,30/04/2019,50.6483,-52.6233
1,30/04/2019,50.6033,-52.6717
1,30/04/2019,50.535,-52.72
1,30/04/2019,50.8717,-53.2117
1,30/04/2019,50.3083,-53.0733
1,30/04/2019,50.1967,-52.8033
1,30/04/2019,50.3217,-53.2033
1,30/04/2019,50.2417,-53.1983
1,30/04/2019,50.7483,-52.5417
1,30/04/2019,50.8633,-52.7433
1,30/04/2019,51.0367,-53.075
1,30/04/2019,50.935,-52.7417
1,30/04/2019,50.7217,-52.9
1,30/04/2019,50.2733,-52.875
1,30/04/2019,50.2517,-53.34
1,30/04/2019,50.0767,-52.59
1,30/04/2019,50.0483,-52.6533
1,30/04/2019,50.0033,-52.82
1,30/04/2019,49.995,-52.7483
1,30/04/2019,49.88,-53.1283
1,30/04/2019,49.8733,-53.1733
1,30/04/2019,49.7917,-53.1817
1,30/04/2019,49.9138,-53.6712
1,30/04/2019,49.6312,-53.914
1,30/04/2019,49.866,-53.7513
1,30/04/2019,49.8366,-54.0117
1,30/04/2019,49.8675,-53.8027
1,30/04/2019,49.4796,-53.8695
1,30/04/2019,49.8557,-53.4133
1,30/04/2019,49.6638,-53.9946
1,30/04/2019,49.6915,-53.6428
1,30/04/2019,49.6981,-53.7271
1,30/04/2019,49.4941,-53.8674
1,30/04/2019,49.769,-53.7174
1,30/04/2019,49.7161,-53.8128
1,30/04/2019,49.875,-53.826
1,30/04/2019,49.25,-52.09
1,30/04/2019,50.0483,-52.435
1,30/04/2019,49.9817,-52.48
1,30/04/2019,49.8733,-52.655
1,30/04/2019,49.9683,-52.5367
1,30/04/2019,50.0983,-52.275
1,30/04/2019,50.23,-52.34
1,30/04/2019,50.4017,-52.3917
1,30/04/2019,50.6033,-52.37
1,30/04/2019,50.6967,-51.88
1,30/04/2019,50.7133,-52.5717
1,30/04/2019,50.6817,-52.1083
1,30/04/2019,50.9817,-52.7867
1,30/04/2019,50.9417,-52.6117
1,30/04/2019,50.9317,-52.5867
1,30/04/2019,51.0117,-52.71
1,30/04/2019,48.0967,-50.165
1,30/04/2019,48.09,-51.1183
1,30/04/2019,47.5633,-51.4083
1,30/04/2019,49.26,-51.4233
1,30/04/2019,48.725,-50.6467
1,30/04/2019,48.5367,-52.095
1,30/04/2019,48.2867,-52.0683
1,30/04/2019,48.8283,-52.2967
1,30/04/2019,48.2917,-51.815
1,30/04/2019,48.39,-51.7617
1,30/04/2019,49.0917,-53.2917
1,30/04/2019,49.0517,-53.3517
1,30/04/2019,48.955,-53.36
1,30/04/2019,48.8117,-53.2983
1,30/04/2019,48.8417,-53.0517
1,30/04/2019,48.5683,-52.91
1,30/04/2019,48.6483,-52.9633
1,30/04/2019,47.9033,-52.6133
1,30/04/2019,48.7767,-53.555
1,30/04/2019,48.69,-53.44
1,30/04/2019,48.72,-53.415
1,30/04/2019,48.775,-53.4233
1,30/04/2019,48.7983,-53.4217
1,30/04/2019,48.8567,-53.095
1,30/04/2019,48.5767,-52.9383
1,30/04/2019,48.5833,-52.9583
1,30/04/2019,49.69,-52.25
1,30/04/2019,49.835,-52.15
1,01/05/2019,47.2883,-48.7783
1,01/05/2019,47.3217,-50.0183
1,01/05/2019,49.7267,-52.0833
1,01/05/2019,49.9067,-52.0833
1,01/05/2019,49.8917,-51.9667
1,01/05/2019,49.775,-51.7883
1,01/05/2019,49.8883,-51.9083
1,01/05/2019,49.905,-52.0833
1,01/05/2019,49.87,-51.9183
1,01/05/2019,49.895,-51.825
1,01/05/2019,49.9083,-51.7917
1,01/05/2019,49.8367,-51.66
1,01/05/2019,49.855,-51.72
1,01/05/2019,49.7267,-51.9983
1,01/05/2019,49.73,-51.915
1,01/05/2019,49.7767,-52.05
1,01/05/2019,46.16,-48.2917
1,01/05/2019,46.1367,-48.0233
1,01/05/2019,46.155,-48.8683
1,01/05/2019,46.58,-48.5383
1,01/05/2019,46.5433,-48.4967
1,01/05/2019,46.445,-48.1583
1,01/05/2019,46.475,-48.4783
1,01/05/2019,45.94,-48.3067
1,01/05/2019,45.9233,-48.3183
1,01/05/2019,45.46,-48.4983
1,01/05/2019,45.5217,-47.6617
1,01/05/2019,45.3367,-48.37
1,01/05/2019,45.0633,-48.615
1,01/05/2019,45.6067,-48.105
1,01/05/2019,46.4583,-48.4983
1,01/05/2019,45.6867,-48.0117
1,01/05/2019,45.6083,-48.1133
1,01/05/2019,45.3667,-48.4317
1,01/05/2019,44.0117,-48.47
1,01/05/2019,44.1567,-48.1333
1,01/05/2019,44.105,-48.4683
1,01/05/2019,43.86,-48.2567
1,01/05/2019,44.455,-48.06
1,01/05/2019,44.2933,-48.7683
1,01/05/2019,43.9033,-48.34
1,01/05/2019,47.1067,-51.03
1,01/05/2019,47.11,-51.0317
1,01/05/2019,49.8483,-52.1167
1,01/05/2019,47.2483,-50.6167
1,01/05/2019,47.3483,-50.7433
1,01/05/2019,49.8,-51.9167
1,01/05/2019,49.8117,-52.0167
1,01/05/2019,49.72,-52.17
1,01/05/2019,46.6017,-47.165
1,01/05/2019,46.9817,-47.155
1,01/05/2019,49.96,-50.9817
1,01/05/2019,49.18,-50.9333
1,01/05/2019,49.36,-51.1983
1,01/05/2019,48.8983,-51.9217
1,01/05/2019,47.335,-49.9883
1,01/05/2019,47.5133,-49.045
1,01/05/2019,47.7867,-51.02
1,01/05/2019,46.5517,-47.4533
1,01/05/2019,47.4017,-47.99
1,01/05/2019,48.425,-51.515
1,01/05/2019,47.4317,-47.47
1,01/05/2019,46.16,-47.52
1,01/05/2019,47.5383,-48.5933
1,01/05/2019,47.9833,-52.4
1,01/05/2019,47.4917,-47.8467
1,01/05/2019,47.7617,-48.4733
1,01/05/2019,49.0383,-51.6467
1,01/05/2019,49.15,-52.115
1,01/05/2019,50.1667,-51.92
1,01/05/2019,49.7067,-51.865
1,01/05/2019,47.9383,-49.4083
1,01/05/2019,47.96,-49.9033
1,01/05/2019,49.0683,-50.6567
1,01/05/2019,48.0617,-50.5683
1,01/05/2019,47.5133,-49.3483
1,01/05/2019,49.205,-52.1283
1,01/05/2019,48.6633,-50.2617
1,01/05/2019,48.4517,-51.3217
1,01/05/2019,48.175,-51.4817
1,01/05/2019,48.005,-50.945
1,01/05/2019,47.7267,-48.3733
1,01/05/2019,48.6483,-50.1367
1,01/05/2019,47.2517,-50.6233
1,01/05/2019,48.4633,-49.46
1,01/05/2019,48.7567,-50.5533
1,01/05/2019,47.3517,-50.7433
1,01/05/2019,48.5317,-50.865
1,01/05/2019,48.3717,-52.24
1,01/05/2019,47.465,-49.835
1,01/05/2019,47.4767,-49.0267
1,01/05/2019,47.2583,-47.1633
1,01/05/2019,47.895,-51.565
1,01/05/2019,47.945,-48.9517
1,01/05/2019,49.6567,-51.2517
1,01/05/2019,47.7117,-47.7383
1,01/05/2019,48.0683,-51.8483
1,01/05/2019,48.2083,-49.88
1,01/05/2019,47.28,-48.7733
1,01/05/2019,47.4483,-48.64
1,01/05/2019,47.82,-48.2183
1,01/05/2019,48.945,-50.7917
1,01/05/2019,47.6433,-48.8617
1,01/05/2019,48.5183,-51.5233
1,01/05/2019,47.8767,-49.7733
1,01/05/2019,47.75,-51.5817
1,01/05/2019,48.6283,-51.9317
1,01/05/2019,48.245,-50.5517
1,01/05/2019,47.4017,-47.8817
1,01/05/2019,47.275,-47.635
1,01/05/2019,48.2433,-52.665
1,01/05/2019,47.63,-49.87
1,01/05/2019,47.6883,-51.09
1,01/05/2019,49.27,-52.08
1,01/05/2019,49.345,-51.9283
1,01/05/2019,49.4083,-52.0617
1,01/05/2019,49.8467,-51.7533
1,01/05/2019,47.8517,-50.7267
1,01/05/2019,47.8917,-50.5467
1,01/05/2019,49.3067,-51.3567
1,01/05/2019,49.4767,-51.58
1,01/05/2019,49.5033,-52.0483
1,01/05/2019,49.3583,-51.6367
1,01/05/2019,46.9067,-47.305
1,01/05/2019,49.0883,-50.19
1,01/05/2019,49.8667,-51.8617
1,01/05/2019,48.5467,-49.515
1,01/05/2019,47.5517,-50.1883
1,01/05/2019,47.8217,-51.5083
1,01/05/2019,48.1183,-51.1617
1,01/05/2019,47.71,-51.205
1,01/05/2019,48.4,-51.9233
1,01/05/2019,48.965,-51.235
1,01/05/2019,48.3483,-51.4917
1,01/05/2019,49.745,-52.1333
1,01/05/2019,49.785,-52.15
1,01/05/2019,47.3533,-50.6083
1,01/05/2019,49.6667,-52.1717
1,01/05/2019,49.6267,-52.2117
1,01/05/2019,49.6267,-52.21
1,01/05/2019,49.6317,-52.2467
1,01/05/2019,49.695,-52.3183
1,01/05/2019,49.5583,-52.15
1,01/05/2019,49.5417,-52.355
1,01/05/2019,49.54,-52.3267
1,01/05/2019,49.5983,-52.445
1,01/05/2019,49.5167,-52.3333
1,01/05/2019,49.6617,-52.2217
1,01/05/2019,49.655,-52.4317
1,01/05/2019,49.5633,-52.4483
1,01/05/2019,49.685,-52.3917
1,01/05/2019,49.7267,-52.3983
1,01/05/2019,44.985,-48.27
1,01/05/2019,49.6867,-52.455
1,01/05/2019,49.5517,-52.285
1,01/05/2019,49.535,-52.295
1,01/05/2019,49.6717,-52.5233
1,01/05/2019,49.7483,-52.3767
1,01/05/2019,49.7617,-52.3533
1,01/05/2019,49.7817,-52.255
1,01/05/2019,49.56,-52.225
1,01/05/2019,49.69,-52.3183
1,01/05/2019,49.7033,-52.2583
1,01/05/2019,49.6567,-52.5083
1,01/05/2019,49.7083,-52.3017
1,01/05/2019,49.5333,-52.38
1,01/05/2019,49.4383,-52.2683
1,02/05/2019,48.92,-52.325
1,02/05/2019,48.87,-52.3967
1,02/05/2019,48.9117,-52.1
1,02/05/2019,48.7817,-52.24
1,02/05/2019,48.8633,-52.1333
1,02/05/2019,47.3217,-50.2617
1,02/05/2019,48.875,-52.35
1,02/05/2019,48.8417,-52.5483
1,02/05/2019,48.8233,-52.5733
1,02/05/2019,48.8433,-52.47
1,02/05/2019,48.8167,-52.5083
1,02/05/2019,48.1367,-52.7117
1,02/05/2019,47.3867,-47.635
1,02/05/2019,48.1717,-51.11
1,02/05/2019,47.2383,-49.7133
1,02/05/2019,47.7567,-48.095
1,02/05/2019,47.365,-48.125
1,02/05/2019,48.2817,-51.2417
1,02/05/2019,47.4967,-49.4467
1,02/05/2019,47.71,-50.605
1,02/05/2019,48.9017,-50.0817
1,02/05/2019,48.0317,-50.7517
1,02/05/2019,48.03,-50.945
1,02/05/2019,48.645,-49.8233
1,02/05/2019,48.065,-50.1033
1,02/05/2019,48.155,-48.6767
1,02/05/2019,48.405,-48.8767
1,02/05/2019,48.2983,-49.6733
1,02/05/2019,48.7183,-50.1483
1,02/05/2019,48.0683,-50.195
1,02/05/2019,48.4817,-50.5483
1,02/05/2019,47.4267,-49.7567
1,02/05/2019,48.0033,-51.38
1,02/05/2019,47.9233,-48.475
1,02/05/2019,47.585,-47.3017
1,02/05/2019,47.3467,-48.935
1,02/05/2019,47.575,-47.085
1,02/05/2019,47.4267,-48.74
1,02/05/2019,47.29,-48.7733
1,02/05/2019,48.16,-49.4767
1,02/05/2019,47.765,-47.9267
1,02/05/2019,48.2033,-49.49
1,02/05/2019,48.3817,-50.6683
1,02/05/2019,47.2983,-47.5017
1,02/05/2019,47.4617,-48.65
1,02/05/2019,47.6783,-50.885
1,02/05/2019,47.7933,-52.1733
1,02/05/2019,47.915,-50.7317
1,02/05/2019,47.8917,-50.3217
1,02/05/2019,46.395,-47.0717
1,02/05/2019,45.7983,-47.2417
1,02/05/2019,47.095,-47.075
1,02/05/2019,47.3017,-49.2983
1,02/05/2019,46.0733,-47.0467
1,02/05/2019,46.285,-47.2867
1,02/05/2019,46.22,-46.8267
1,02/05/2019,46.2933,-46.7133
1,02/05/2019,47.7517,-50.3083
1,02/05/2019,47.2933,-50.0583
1,02/05/2019,48.2917,-50.1483
1,02/05/2019,48.0217,-52.6217
1,02/05/2019,48.365,-52.48
1,02/05/2019,47.79,-50.9533
1,02/05/2019,48.3317,-52.23
1,02/05/2019,47.6933,-51.4283
1,02/05/2019,48.23,-52.1483
1,02/05/2019,48.2783,-52.6817
1,02/05/2019,47.745,-51.4233
1,02/05/2019,47.77,-51.165
1,02/05/2019,48.41,-51.3417
1,02/05/2019,48.255,-51.2433
1,02/05/2019,47.7483,-52.1717
1,02/05/2019,47.6867,-51.4267
1,02/05/2019,47.7417,-51.4333
1,02/05/2019,48.035,-52.6217
1,02/05/2019,48.2367,-52.135
1,02/05/2019,48.235,-51.665
1,02/05/2019,48.3567,-52.3917
1,02/05/2019,48.3817,-52.4833
1,02/05/2019,48.4117,-52.61
1,02/05/2019,48.3783,-52.0917
1,02/05/2019,48.4683,-51.8217
1,02/05/2019,47.8233,-52.7933
1,02/05/2019,48.2967,-52.6967
1,02/05/2019,48.435,-52.0233
1,02/05/2019,48.4767,-52.3983
1,02/05/2019,48.3867,-52.3583
1,02/05/2019,48.4517,-52.0733
1,02/05/2019,48.3433,-52.2367
1,02/05/2019,48.5633,-52.2383
1,02/05/2019,48.5683,-52.8683
1,02/05/2019,48.5817,-52.9567
1,02/05/2019,48.5633,-52.915
1,02/05/2019,48.5567,-52.905
1,02/05/2019,48.5617,-52.9117
1,02/05/2019,48.6483,-52.9717
1,02/05/2019,48.6567,-52.9717
1,02/05/2019,49.2667,-51.6883
1,02/05/2019,49.105,-51.54
1,02/05/2019,49.3,-51.7967
1,02/05/2019,49.095,-51.9033
1,02/05/2019,48.815,-52.5967
1,02/05/2019,49.0883,-51.6167
1,02/05/2019,49.1183,-51.98
1,02/05/2019,49.0733,-51.65
1,02/05/2019,49.2333,-51.98
1,02/05/2019,49.2517,-52.05
1,02/05/2019,49.135,-52.0333
1,02/05/2019,49.02,-51.705
1,02/05/2019,49.07,-51.725
1,02/05/2019,49.2517,-52.0667
1,02/05/2019,49.1417,-52.0933
1,02/05/2019,49.1417,-52.1833
1,02/05/2019,49.1917,-52.1683
1,02/05/2019,49.1333,-52.2217
1,02/05/2019,49.0383,-51.8517
