id,name,album,release_date,track_number,attribute names,attribute values,uri
7F5oktn5YOsR9eR5YsFtqb,New Year's Day,reputation,10/11/2017,15,duration_ms,235466,spotify:track:7F5oktn5YOsR9eR5YsFtqb
7F5oktn5YOsR9eR5YsFtqb,New Year's Day,reputation,10/11/2017,15,popularity,78,spotify:track:7F5oktn5YOsR9eR5YsFtqb
7F5oktn5YOsR9eR5YsFtqb,New Year's Day,reputation,10/11/2017,15,speechiness,0.0354,spotify:track:7F5oktn5YOsR9eR5YsFtqb
7F5oktn5YOsR9eR5YsFtqb,New Year's Day,reputation,10/11/2017,15,tempo,94.922,spotify:track:7F5oktn5YOsR9eR5YsFtqb
7F5oktn5YOsR9eR5YsFtqb,New Year's Day,reputation,10/11/2017,15,loudness,-12.864,spotify:track:7F5oktn5YOsR9eR5YsFtqb
7F5oktn5YOsR9eR5YsFtqb,New Year's Day,reputation,10/11/2017,15,valence,0.23,spotify:track:7F5oktn5YOsR9eR5YsFtqb
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,acousticness,0.0448,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,danceability,0.602,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,liveness,0.128,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,instrumentalness,0.000334,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,energy,0.605,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,duration_ms,329160,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,popularity,41,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,speechiness,0.0244,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,tempo,93.061,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,loudness,-7.803,spotify:track:00vJzaoxM3Eja1doBUhX0P
00vJzaoxM3Eja1doBUhX0P,All Too Well,reputation Stadium Tour Surprise Song Playlist,9/11/2017,1,valence,0.316,spotify:track:00vJzaoxM3Eja1doBUhX0P
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,acousticness,0.0692,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,danceability,0.55,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,liveness,0.106,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,instrumentalness,0.00144,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,energy,0.688,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,duration_ms,220440,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,popularity,44,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,speechiness,0.0897,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,tempo,139.997,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,loudness,-7.416,spotify:track:22C0JIVhFaczZ4t9heqREN
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,9/11/2017,2,valence,0.465,spotify:track:22C0JIVhFaczZ4t9heqREN
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,acousticness,0.639,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,danceability,0.669,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,liveness,0.158,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,instrumentalness,4.06E-06,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,energy,0.448,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,duration_ms,246306,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,popularity,35,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,speechiness,0.0285,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,tempo,126.068,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,loudness,-8.566,spotify:track:7APTsjmZbj7TFXQJAiRti4
7APTsjmZbj7TFXQJAiRti4,The Best Day,reputation Stadium Tour Surprise Song Playlist,9/11/2017,3,valence,0.383,spotify:track:7APTsjmZbj7TFXQJAiRti4
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,acousticness,0.0779,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,danceability,0.605,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,liveness,0.0911,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,instrumentalness,0.000125,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,energy,0.899,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,duration_ms,223093,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,popularity,39,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,speechiness,0.0423,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,tempo,124.985,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,loudness,-4.273,spotify:track:4V9NuhKQcUFt4cgbynHV79
4V9NuhKQcUFt4cgbynHV79,Red,reputation Stadium Tour Surprise Song Playlist,9/11/2017,4,valence,0.647,spotify:track:4V9NuhKQcUFt4cgbynHV79
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,acousticness,0.0162,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,danceability,0.627,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,liveness,0.0965,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,instrumentalness,0.00208,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,energy,0.816,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,duration_ms,202960,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,popularity,35,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,speechiness,0.0774,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,tempo,157.043,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,loudness,-6.698,spotify:track:4hCZk6WJBFQeG3P7WsyntI
4hCZk6WJBFQeG3P7WsyntI,Holy Ground,reputation Stadium Tour Surprise Song Playlist,9/11/2017,5,valence,0.648,spotify:track:4hCZk6WJBFQeG3P7WsyntI
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,acousticness,0.313,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,danceability,0.626,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,liveness,0.138,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,instrumentalness,0,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,energy,0.427,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,duration_ms,204706,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,popularity,39,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,speechiness,0.0234,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,tempo,99.959,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,loudness,-6.993,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7eGeUVeCEvEQrivmjl9Qn3,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,9/11/2017,6,valence,0.263,spotify:track:7eGeUVeCEvEQrivmjl9Qn3
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,acousticness,0.114,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,danceability,0.545,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,liveness,0.321,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,instrumentalness,0,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,energy,0.663,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,duration_ms,203440,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,popularity,43,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,speechiness,0.0363,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,tempo,178.013,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,loudness,-5.05,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
7qGr3rjRhndRIpFUA5f2HJ,Our Song,reputation Stadium Tour Surprise Song Playlist,9/11/2017,7,valence,0.565,spotify:track:7qGr3rjRhndRIpFUA5f2HJ
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,acousticness,0.00254,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,danceability,0.66,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,liveness,0.0473,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,instrumentalness,0.00146,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,energy,0.733,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,duration_ms,232120,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,popularity,40,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,speechiness,0.0379,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,tempo,104.009,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,loudness,-6.564,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2P5gfMtCcKP0CkmgqFMyPg,22,reputation Stadium Tour Surprise Song Playlist,9/11/2017,8,valence,0.68,spotify:track:2P5gfMtCcKP0CkmgqFMyPg
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,acousticness,0.00476,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,danceability,0.536,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,liveness,0.0357,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,instrumentalness,2.67E-06,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,energy,0.464,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,duration_ms,219720,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,popularity,42,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,speechiness,0.0412,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,tempo,77.318,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,loudness,-6.761,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
2o2IVjuqRkR9hJxtPjtAP0,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,9/11/2017,9,valence,0.665,spotify:track:2o2IVjuqRkR9hJxtPjtAP0
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,acousticness,0.0586,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,danceability,0.731,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,liveness,0.14,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,instrumentalness,1.96E-05,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,energy,0.445,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,duration_ms,247160,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,popularity,86,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,speechiness,0.0533,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,tempo,117.97,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,loudness,-8.418,spotify:track:55n9yjI6qqXh5F2mYvUc2y
55n9yjI6qqXh5F2mYvUc2y,I Don't Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,9/11/2017,10,valence,0.106,spotify:track:55n9yjI6qqXh5F2mYvUc2y
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,acousticness,0.451,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,danceability,0.576,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,liveness,0.223,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,instrumentalness,0,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,energy,0.754,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,duration_ms,238693,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,popularity,38,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,speechiness,0.0428,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,tempo,163.886,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,loudness,-3.982,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
5rcHBt2aNcGFWW0jaAUe1L,Mean,reputation Stadium Tour Surprise Song Playlist,9/11/2017,11,valence,0.79,spotify:track:5rcHBt2aNcGFWW0jaAUe1L
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,acousticness,0.00364,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,danceability,0.765,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,liveness,0.0918,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,instrumentalness,0.00868,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,energy,0.656,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,duration_ms,247533,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,popularity,37,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,speechiness,0.0504,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,tempo,119.997,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,loudness,-6.112,spotify:track:3aSYZ4upQ6OSNos26YeVWL
3aSYZ4upQ6OSNos26YeVWL,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,9/11/2017,12,valence,0.545,spotify:track:3aSYZ4upQ6OSNos26YeVWL
41T04yafZVrjNq2FqvLtId,So It Goes...,reputation Stadium Tour Surprise Song Playlist,9/11/2017,13,acousticness,0.122,spotify:track:41T04yafZVrjNq2FqvLtId
41T04yafZVrjNq2FqvLtId,So It Goes...,reputation Stadium Tour Surprise Song Playlist,9/11/2017,13,danceability,0.574,spotify:track:41T04yafZVrjNq2FqvLtId
41T04yafZVrjNq2FqvLtId,So It Goes...,reputation Stadium Tour Surprise Song Playlist,9/11/2017,13,liveness,0.13,spotify:track:41T04yafZVrjNq2FqvLtId
41T04yafZVrjNq2FqvLtId,So It Goes...,reputation Stadium Tour Surprise Song Playlist,9/11/2017,13,instrumentalness,1.10E-06,spotify:track:41T04yafZVrjNq2FqvLtId
41T04yafZVrjNq2FqvLtId,So It Goes...,reputation Stadium Tour Surprise Song Playlist,9/11/2017,13,energy,0.61,spotify:track:41T04yafZVrjNq2FqvLtId
41T04yafZVrjNq2FqvLtId,So It Goes...,reputation Stadium Tour Surprise Song Playlist,9/11/2017,13,duration_ms,227906,spotify:track:41T04yafZVrjNq2FqvLtId
